PPG,Serial_No,noise_ppg,noisew_ppg,filtered_PPG
-0.456,389,-0.4937756385671961,-0.45491917241837815,-0.3473330509718268
-0.456,390,-0.4783446500661071,-0.4265553653265082,-0.34823115484998995
-0.456,391,-0.471384704928531,-0.42295762023493233,-0.3482513329557829
-0.456,392,-0.4553810214245541,-0.4298281087691781,-0.34795743150364555
-0.456,393,-0.5097339188766804,-0.4266484518019772,-0.3478152299301772
-0.463,394,-0.5062433816141978,-0.4850622667765456,-0.3528810997868352
-0.463,395,-0.48689476311036717,-0.4553994144070437,-0.35223515026812235
-0.463,396,-0.45517387669454434,-0.4792474155455166,-0.35378322253281
-0.463,397,-0.4385957672592894,-0.47308644780461445,-0.3552875439816289
-0.467,398,-0.45656852835711953,-0.45469720545017206,-0.358542407703222
-0.467,399,-0.4701686298753881,-0.4539166828006793,-0.35795162280275705
-0.467,400,-0.45025027600124445,-0.4627542670869044,-0.3590327482253178
-0.467,401,-0.4113960836794885,-0.43531890122622274,-0.36069374214758015
-0.47,402,-0.5576783564749754,-0.4845432164712438,-0.363869428247141
-0.47,403,-0.5144036415452083,-0.4755316795139542,-0.3636350276566751
-0.47,404,-0.4366712649422064,-0.4807650980945358,-0.36385679975471613
-0.47,405,-0.4874713072670025,-0.4791482226875932,-0.36404530536281443
-0.474,406,-0.47218518457466185,-0.4949641291918372,-0.3666978681014633
-0.474,407,-0.4810701281042217,-0.4959762047137502,-0.3657811347962801
-0.474,408,-0.42282964031120207,-0.48004261016153843,-0.3662330029281339
-0.474,409,-0.4510954629598506,-0.460311575413739,-0.3669771307783113
-0.478,410,-0.4901971707564515,-0.44481163828307313,-0.3701631973419387
-0.478,411,-0.5056850464526177,-0.4465774154209458,-0.3697507987347314
-0.478,412,-0.5082403395549585,-0.5138128019643705,-0.370728943173468
-0.478,413,-0.48005006477259843,-0.44472446693526646,-0.37190733283999866
-0.478,414,-0.5074706076357735,-0.44682158163605123,-0.37234291572764944
-0.478,415,-0.4572975138538486,-0.4541449892322877,-0.37199097005003723
-0.478,416,-0.42331854108386235,-0.4517341422628778,-0.37134555981923295
-0.478,417,-0.46169524028489695,-0.5039322266783527,-0.37079409123754414
-0.478,418,-0.4888676219668668,-0.4964619451536043,-0.3703614351064445
-0.478,419,-0.49894234178176194,-0.4871068251806555,-0.3698999050369751
-0.478,420,-0.506234896160187,-0.4663187352759037,-0.36936237636887764
-0.478,421,-0.4576739392467133,-0.4497385412254141,-0.36886571719588923
-0.467,422,-0.4613011235727804,-0.4361319127821419,-0.36068008409843283
-0.467,423,-0.4458550507055938,-0.4943757820987633,-0.36171708584688694
-0.467,424,-0.442556108461069,-0.4893757520844196,-0.35932239968749186
-0.467,425,-0.4212306800862733,-0.49642860430783087,-0.3570270313888208
-0.452,426,-0.4241343199636052,-0.4176070980364479,-0.3459003736213059
-0.452,427,-0.49339819349845565,-0.43207597323201496,-0.34812582611307774
-0.452,428,-0.4758096667230602,-0.4259123202298084,-0.3449307669400131
-0.452,429,-0.38046060666451614,-0.4531779387007171,-0.3407309520337787
-0.428,430,-0.3081942164079444,-0.4461378460090727,-0.32164086247586243
-0.428,431,-0.4732810327696093,-0.4365606608649023,-0.3243771931984623
-0.428,432,-0.4261665498744732,-0.4202055194430966,-0.31964553773558607
-0.428,433,-0.5186647105873429,-0.41594505806022275,-0.3142946826039047
-0.39,434,-0.37512331412895344,-0.4076405432687185,-0.28566786228688323
-0.39,435,-0.4165040483950339,-0.36718869752703853,-0.2913141913128204
-0.39,436,-0.3637887940484803,-0.39513841656064363,-0.28463637492092386
-0.39,437,-0.40169086457651687,-0.3855946175375323,-0.27652539661457803
-0.344,438,-0.35652210582665106,-0.3511339178296345,-0.2413462128362748
-0.344,439,-0.3990239806820426,-0.3113911492404079,-0.2485463743700001
-0.344,440,-0.3230196338120879,-0.34441967434438703,-0.2406133108450134
-0.344,441,-0.3451737150750519,-0.365652065222489,-0.23023856208976304
-0.281,442,-0.33937310668963444,-0.274370680263911,-0.18163960248111585
-0.281,443,-0.21898132234318848,-0.3157902828226733,-0.19089086640299024
-0.281,444,-0.22788145749754887,-0.2798665802418849,-0.18034223257891024
-0.281,445,-0.2570733720825082,-0.2549852314830314,-0.167520237753722
-0.212,446,-0.19895002896212005,-0.22154037006321842,-0.11506379412658242
-0.212,447,-0.21235195527348727,-0.2419205198986592,-0.12722918357012664
-0.212,448,-0.24960727339165695,-0.24086320448472529,-0.11708604612470658
-0.212,449,-0.22902258764164912,-0.22060354783203798,-0.10302254743387473
-0.131,450,-0.1530461568854162,-0.10041720800744292,-0.040823982910703646
-0.131,451,-0.14402144357617502,-0.12432328419001286,-0.05401295710313182
-0.131,452,-0.07280060913498487,-0.14103185267745375,-0.04167060129142844
-0.131,453,-0.08744689335797934,-0.09541535174297339,-0.02559744183150503
-0.046,454,-0.012382757373617409,-0.06160510350981323,0.03937076308487991
-0.046,455,-0.0030261679234476827,-0.04046974496485229,0.024188540381443663
-0.046,456,-0.06568306852388572,-0.03780790691860199,0.03591634418522141
-0.046,457,-0.04758343157868783,-0.0419213405943654,0.052193251664938545
0.035,458,0.00847807000592566,0.04341082007736603,0.11426311535897252
0.035,459,0.06143508873767361,0.0034613530411754037,0.09882126420212742
0.035,460,0.11590358443264319,0.019718579092234623,0.10873787092125241
0.035,461,0.0365848746866441,0.0467704585790284,0.12351478256543189
0.116,462,0.13637494150438775,0.08309727135098036,0.18524331603143887
0.116,463,0.05706905955245128,0.09790847781702963,0.17009979372971185
0.116,464,0.04874282203439524,0.12790518666416334,0.18005782133239373
0.116,465,0.12311256513208206,0.13583037586038832,0.19427997131219032
0.19,466,0.18867511185254232,0.15653873155950948,0.25014794255059936
0.19,467,0.18128184026124552,0.21459647636434656,0.23501855774738037
0.19,468,0.14537003560231698,0.1989793531455434,0.24303026143637138
0.19,469,0.20788843559296377,0.17045171193192307,0.2555483951026545
0.255,470,0.28222728825425747,0.26233966753602145,0.30454529091772986
0.255,471,0.24918198690038224,0.22381682970823205,0.290630318267485
0.255,472,0.3253833065336443,0.26497113392417637,0.296676873532742
0.255,473,0.25289820452535916,0.23405899425166285,0.30672058063439167
0.309,474,0.2976124931360664,0.28910976889267925,0.3468221202766924
0.309,475,0.31462324470876707,0.28625380491791863,0.3343404231620373
0.309,476,0.27810260463121966,0.3288914537750784,0.33837719110763015
0.309,477,0.2825833367125797,0.2973962946083796,0.3458969153672619
0.355,478,0.33427504438306027,0.3368381046782376,0.3793764355375589
0.355,479,0.3550012924358861,0.3703281071587493,0.3682811603028565
0.355,480,0.39532691477234827,0.3543048471844735,0.3712111565657709
0.355,481,0.3422711088588089,0.3289122233980695,0.37695449427788136
0.394,482,0.3625955744886994,0.3712241009555718,0.40460874070919045
0.394,483,0.42752355454089885,0.36158314020371873,0.39449967395722857
0.394,484,0.3744582778630448,0.37573061896395726,0.3963762606580163
0.394,485,0.3903319243839852,0.3862516495853568,0.40070195248329044
0.421,486,0.44130024574610655,0.3969076471479639,0.4192602028115005
0.421,487,0.3778352858105629,0.4328743142184673,0.4107339158974788
0.421,488,0.4128629091817317,0.4535612227633183,0.41039728924948815
0.421,489,0.3592748015739786,0.4017900084828369,0.4122285861729516
0.436,490,0.42902004621577006,0.43250192687677,0.4216443502555944
0.436,491,0.4709850061721243,0.43230450137142673,0.4152822152407356
0.436,492,0.4123096754240006,0.40715815379973747,0.4131124805226853
0.436,493,0.4045616937020155,0.465500299499936,0.4123109666651668
0.444,494,0.4772045533678891,0.4623977609232305,0.41581670064319454
0.444,495,0.42526742797281614,0.42077290941654416,0.4109914466254618
0.444,496,0.4956692944361141,0.4312945424924997,0.4083455936169992
0.444,497,0.45881069158511784,0.4393886461177769,0.4063935089780214
0.444,498,0.47249537100498235,0.4170472108583448,0.40375448588088914
0.444,499,0.4126870577752889,0.43948208529797056,0.40029800761034984
0.444,500,0.4203381613869021,0.4417591952960583,0.3967310150012864
0.444,501,0.4230550830443649,0.4650048945029325,0.3936143150269607
0.44,502,0.4261673870183881,0.4253583883639535,0.38803957595487304
0.44,503,0.4598106265437746,0.4543681195366927,0.38576148766702023
0.44,504,0.4681608527945344,0.4178504431654086,0.3819673802936193
0.44,505,0.3845109521563635,0.4569329779621448,0.37806666654581295
0.428,506,0.4524101362346341,0.3968843798339255,0.3663958289487182
0.428,507,0.39146539089544075,0.4391978254316221,0.3652352755761044
0.428,508,0.42034155105153787,0.4267152964982666,0.3602818066394702
0.428,509,0.3869358060244205,0.41377910226804504,0.35523266423840916
0.417,510,0.44088144927727707,0.44699122729021434,0.34446886022033674
0.417,511,0.3887899598975909,0.41072169121292834,0.34431717911100584
0.417,512,0.41922112204232764,0.40379170090655003,0.3405138092751856
0.417,513,0.41706529785774543,0.42695609852350774,0.33588740731765165
0.402,514,0.4000402064493468,0.3985499032805102,0.3220787983188061
0.402,515,0.37803179711558466,0.38232408508976046,0.322187350087218
0.402,516,0.45353285464955445,0.43216786563852827,0.31778284951595
0.402,517,0.38676540909632434,0.41302960919585674,0.31293845060906694
0.382,518,0.31649368793982224,0.4143508634448916,0.296091220218079
0.382,519,0.4059424701856214,0.3759419329139257,0.29752633798098804
0.382,520,0.3531318839015937,0.3780541702125961,0.2925298997871711
0.382,521,0.3339805287075762,0.3687558784893156,0.28673778834863234
0.359,522,0.3046324628199259,0.37813463296934374,0.26760380241198767
0.359,523,0.291950354902378,0.3720060876117686,0.26995901757125684
0.359,524,0.33356014672004897,0.3689629699046418,0.2649694611212672
0.359,525,0.3874376203475062,0.3213204284614351,0.2588492172747462
0.344,526,0.38580008545590677,0.3658196874958276,0.24544639258588768
0.344,527,0.3532661467943536,0.3559307854087017,0.24746943271509114
0.344,528,0.3177944642094619,0.37209844265368625,0.24492494005322116
0.344,529,0.37260965426299797,0.3444158774145492,0.2410327392758085
0.321,530,0.30260812796143444,0.29738893195151134,0.22243675158107834
0.321,531,0.34518636714585976,0.31940180799253565,0.22480764170355133
0.321,532,0.3404870611160218,0.30556435920441877,0.22034571708890055
0.321,533,0.2934643273741184,0.3252490519170932,0.21542670410836628
0.305,534,0.3037736572818126,0.3162971973239306,0.20259576351392372
0.305,535,0.31426427898412773,0.341020796725056,0.20551693652591052
0.305,536,0.26803191097839063,0.2671438013813515,0.2029751384135744
0.305,537,0.2488748412745266,0.27741525592756155,0.19884521754053527
0.285,538,0.26751311792792887,0.2504077849544716,0.18243738878353807
0.285,539,0.31256965632357114,0.3195801921376907,0.18487873854349315
0.285,540,0.28693458779601566,0.3168061374845865,0.1815969795377048
0.285,541,0.24085338861942177,0.3030629999933622,0.1778334931691657
0.263,542,0.3028338179717298,0.30011235703093947,0.1613502395169685
0.263,543,0.2689672262429376,0.2672557769483732,0.1653161890248656
0.263,544,0.32012311725210835,0.30075885217762877,0.16210965766658772
0.263,545,0.2390093069584951,0.24276199746750146,0.15766601505460323
0.247,546,0.17689992163801077,0.2133198023635978,0.1448963911922667
0.247,547,0.2197432063630096,0.24251331335356602,0.14804348048364055
0.247,548,0.18802903985498703,0.21618666370590442,0.14613391584470423
0.247,549,0.22359092015610624,0.26466824432852315,0.14289399508168552
0.235,550,0.23569815160479726,0.2148720564184026,0.1331098503144769
0.235,551,0.2703074216404989,0.26183735800486707,0.13551811618896034
0.235,552,0.21428480613713025,0.23229624695236795,0.13470758455231613
0.235,553,0.2510161478895699,0.2169188787444088,0.1332909100621829
0.224,554,0.21268698295288563,0.19072013439780144,0.12548884142179934
0.224,555,0.2600256642965821,0.2108215184416728,0.12810273637479186
0.224,556,0.21631276947741263,0.2588710941812521,0.12724134052643754
0.224,557,0.22834173334075017,0.225904542018514,0.12566048780304706
0.22,558,0.1902845481299303,0.21297466803181117,0.12256799266898728
0.22,559,0.14785554236571913,0.22381026953567476,0.12400467491775878
0.22,560,0.24738552462473787,0.20753082629874692,0.12418151070200517
0.22,561,0.17059927354353716,0.20230930604276023,0.12371385530198545
0.212,562,0.18409922418592675,0.2239160338324121,0.11787670887099325
0.212,563,0.26359847227895505,0.19375128392985264,0.11936710689863715
0.212,564,0.21721359768662632,0.24671859659234327,0.11877929079276027
0.212,565,0.1764107565166167,0.24469865573718863,0.11831419790045695
0.212,566,0.18597897600805685,0.19446896949633188,0.11913036607618431
0.212,567,0.19786856121638227,0.18757962192189592,0.12068696787793318
0.212,568,0.21987389557645917,0.18866554882495484,0.12186445037629987
0.212,569,0.23534348031139046,0.24106988732280588,0.12218393064453004
0.204,570,0.2328486522915735,0.20869763386739457,0.11628732690663965
0.204,571,0.2871124563159349,0.21305956219343927,0.11707200790214967
0.204,572,0.185143848289143,0.17250253902695034,0.11570267170828172
0.204,573,0.28119450447079747,0.1986364265736965,0.11474481293479766
0.204,574,0.23121498704673424,0.2409569841118424,0.1153550430180374
0.204,575,0.18771984361425287,0.21505179684021292,0.11683363056441043
0.204,576,0.19942596173037283,0.1717978215548026,0.11797855849378713
0.204,577,0.20310673817299413,0.24230778305929873,0.11834133652080614
0.204,578,0.19760706838922637,0.17196540774238347,0.11832374612712748
0.204,579,0.1969468300636396,0.19765802430155066,0.11848919967519933
0.204,580,0.19891735274830405,0.21414195681526962,0.11900205778801203
0.204,581,0.23332722626487673,0.21344198399755995,0.11963548070608182
0.201,582,0.11322006586458322,0.19573940587227356,0.11796949775256729
0.201,583,0.1675405741891095,0.16305533122392196,0.11854027015781912
0.201,584,0.18403459628762628,0.1999632558085394,0.11803648794543779
0.201,585,0.2199006166376229,0.21839657687698488,0.11758553060945105
0.197,586,0.1832466291380182,0.20730493134354702,0.11487299454579104
0.197,587,0.1910390438651134,0.22466217400952854,0.11577006039113069
0.197,588,0.1467628601015954,0.19180288525720254,0.11521013115893862
0.197,589,0.1532789243119712,0.20115569310250817,0.11435600752558676
0.19,590,0.19713077277633714,0.22158047424868707,0.10909369267091013
0.19,591,0.18303324438994392,0.19719751346908737,0.11014228379645011
0.19,592,0.13399852328572845,0.190910671562846,0.10898115954010605
0.19,593,0.24105230741483352,0.15511522129392577,0.1075990922376219
0.19,594,0.17206503059248393,0.21385161244559103,0.10729033404912602
0.19,595,0.1706529758875699,0.18204053907943848,0.10781074597617872
0.19,596,0.21622497775238517,0.21039871088927534,0.108227177611644
0.19,597,0.17359716005118384,0.2144925378461962,0.10803868751475412
0.181,598,0.22502364983007178,0.20838943264573465,0.1010287309559065
0.181,599,0.15330083599105088,0.15045187413007796,0.10149546196569578
0.181,600,0.18124135219934998,0.21335909984801332,0.09939187259324876
0.181,601,0.19095648568830065,0.1658771585582515,0.09758958682135549
0.174,602,0.15568875299450943,0.15488234333867718,0.09238886958862454
0.174,603,0.23368050267024518,0.1945662403810318,0.09375018814451185
0.174,604,0.21328302347278383,0.15786939196911404,0.09235492376093865
0.174,605,0.17223248247257003,0.1937050200696939,0.09010490410190039
0.166,606,0.15685183451093432,0.16697611503134396,0.0830422795528366
0.166,607,0.1888353080521851,0.1485280389315361,0.08366053463573658
0.166,608,0.18596979470410088,0.15523144034147254,0.08199679449798819
0.166,609,0.22232343102182361,0.13864835521451774,0.08004759187714655
0.159,610,0.15347031493454275,0.15790243650415606,0.07422821610667155
0.159,611,0.14809737919731908,0.15338872882427934,0.07512118968336165
0.159,612,0.1761126872209416,0.13450616818127564,0.07376321718881249
0.159,613,0.22838100055156707,0.1800567153977113,0.07188169449347709
0.15,614,0.1344145903833192,0.11173136906312839,0.0643911473829887
0.15,615,0.1592593547365667,0.154517380333213,0.06506268028609441
0.15,616,0.15499470580414929,0.13665093432344028,0.06281604375267613
0.15,617,0.14588812535017698,0.11232656981981191,0.060151318819609195
0.135,618,0.14493930209948253,0.1373688508650529,0.04806894085493235
0.135,619,0.09407582857431601,0.15244037210418537,0.049408450465837445
0.135,620,0.12071584533733346,0.16855275569765696,0.04594395338180876
0.135,621,0.1481761574633938,0.11481680362943135,0.042058401576471505
0.132,622,0.1770845836780236,0.10423078441641889,0.03846287611288124
0.132,623,0.16386900109342964,0.11148894953824653,0.039237717850527404
0.132,624,0.10103590368404453,0.13913016984736487,0.03891062560330841
0.132,625,0.12498800609131927,0.12705983123636747,0.037370915186268644
0.12,626,0.0653852963579287,0.13120679106177818,0.027025349187784653
0.12,627,0.10183872091788762,0.10665367715931653,0.027116882545889787
0.12,628,0.09896018962429198,0.1467624528758576,0.023968046573077134
0.12,629,0.20599525138350966,0.11052814242977889,0.021100729440738097
0.108,630,0.10116816525875466,0.12657587288280103,0.011621839616983279
0.108,631,0.17746341889837086,0.09994267753094896,0.013052047727971208
0.108,632,0.14160420600051524,0.1254793872805047,0.010059081861602079
0.108,633,0.07402078404974782,0.09215308800443237,0.006076390259369541
0.097,634,0.11731588294049902,0.13163233296559845,-0.004029166206487023
0.097,635,0.08171915971643179,0.10728691849798713,-0.0033479086547120174
0.097,636,0.13960883968983454,0.11953199905113882,-0.005949396607748139
0.097,637,0.0578924855276499,0.07572570806792189,-0.009175953372231788
